index,model,sentence_id,sentence_en,correct_sentence,correct_word,mutation_type,trigger_type,incorrect_word,incorrect_sentence,p_correct,p_incorrect
118,goldfish-models/cym_latn_10mb,cy_ccg_dev:00104,"It became a market town for the whole of Llŷn, as evidenced by the site known as ""The Maes"" where the fairs were held, and ""Pig Street"".","Tyfodd i fod yn dref marchnad i Lŷn gyfan, fel y tystia'r safle a adwaenir fel ""Y Maes"" lle y cynhelid y ffeiriau, a ""Stryd Moch"".",fod,SM,L,bod,"Tybodd i bod yn dref marchnad i Lŷn gyfan, fel y tystia'r safle a adwaenir fel ""Y Maes"" lle y cynhelid y ffeiriau, a ""Stryd Moch"".",6.15578556060791,6.433837890625
119,goldfish-models/cym_latn_10mb,cy_ccg_test:00200,Naturally eating is an important part of every holiday and every overseas trip.,Yn ddigon naturiol mae bwyta yn rhan bwysig o bob gwyliau a phob taith tramor.,bob,SM,L,pob,Yn ddigon naturiol mae bwyta yn rhan bwysig o pob gwyliau a phob taith tramor.,5.305704593658447,5.557829856872559
120,goldfish-models/cym_latn_10mb,cy_ccg_dev:00355,"Instead of continuing to lash out, the Government should ask the current Chief Executive of Qualifications Wales to step aside and give the body clear direction to take forward the development of a single qualification.","Yn hytrach na pharhau i laesu dwylo, dylai'r Llywodraeth ofyn i Brif Weithredwr presennol Cymwysterau Cymru gamu o'r neilltu a rhoi cyfarwyddyd clir i'r corff i fynd ati i ddatblygu un cymhwyster.",Cymru,no_mutation,no_mutation,Gymru,"Yn hytrach na pharhau i laesu dwylo, dylai'r Llywodraeth ofyn i Brif Weithredwr presennol Cymwysterau Gymru gamu o'r neilltu a rhoi cyfarwyddyd clir i'r corff i fynd ati i ddatblygu un cymhwyster.",4.720697402954102,4.9158806800842285
121,goldfish-models/cym_latn_10mb,cy_ccg_train:01304,,"Wrth i Blaid Cymru ddathlu 100 mlynedd ers ei sefydlu ddydd Mawrth, mae'r arweinydd Rhun ap Iorwerth yn dweud fod yr heriau y mae Cymru yn ei wynebu yn ""fwy nag erioed"".",dweud,no_mutation,no_mutation,ddweud,"Wrth i Blaid Cymru ddathlu 100 mlynedd ers ei sefydlu ddydd Mawrth, mae'r arweinydd Rhun ap Iorwerth yn ddweud fod yr heriau y mae Cymru yn ei wynebu yn ""fwy nag erioed"".",4.323642730712891,4.453273773193359
122,goldfish-models/cym_latn_10mb,cy_ccg_train:00274,Next year will be the 20th anniversary of the Tywyn floods through which I and many others had the unfortunate experience of living.,"Flwyddyn nesaf, bydd ugain mlynedd ers llifogydd Tywyn y cefais i a llawer o bobl eraill y profiad anffodus o fyw trwyddynt.",bydd,no_mutation,no_mutation,fydd,"Flwyddyn nesaf, fydd ugain mlynedd ers llifogydd Tywyn y cefais i a llawer o bobl eraill y profiad anffodus o fyw trwyddynt.",5.590749740600586,5.7733683586120605
123,goldfish-models/cym_latn_10mb,cy_ccg_train:00495,There is an opportunity for the farmers to grow more food.,Mae cyfle i'r ffermwyr dyfu mwy o fwyd.,cyfle,no_mutation,no_mutation,gyfle,Mae gyfle i'r ffermwyr dyfu mwy o fwyd.,4.091250419616699,4.378396511077881
124,goldfish-models/cym_latn_10mb,cy_ccg_train:01311,,"Mae targed Llywodraeth Cymru i adeiladu 20,000 o gartrefi cymdeithasol newydd yn ystod ei thymor presennol (2021-26) ymhell o fod yn ddigonol.",fod,SM,L,bod,"Mae targed Llywodraeth Cymru i adeiladu 20,000 o gartrefi cymdeithasol newydd yn ystod ei thymor presennol (2021-26) ymhell o bod yn ddigonol.",5.512523651123047,5.71755313873291
125,goldfish-models/cym_latn_10mb,cy_ccg_test:00568,"My time is up, but the dream is alive.","Mae fy nghyfnod i ar ben, ond mae'r freuddwyd yn fyw.",ben,SM,L,pen,"Mae fy nghyfnod i ar pen, ond mae'r freuddwyd yn fyw.",4.090182304382324,4.484107971191406
126,goldfish-models/cym_latn_10mb,cy_ccg_train:00778,A study shows that a good number of visitors to an area buy houses to live there permanently.,Mae astudiaeth yn dangos bod nifer dda o ymwelwyr i ardal yn prynu tai i fyw yno'n barhaol.,dda,SM,MS,da,Mae astudiaeth yn dangos bod nifer da o ymwelwyr i ardal yn prynu tai i fyw yno'n barhaol.,4.796912670135498,4.819625377655029
127,goldfish-models/cym_latn_10mb,cy_ccg_test:00650,We leave the island.,Rydyn ni'n gadael yr ynys.,gadael,no_mutation,no_mutation,adael,Rydyn ni'n adael yr ynys.,2.8070831298828125,3.235442638397217
128,goldfish-models/cym_latn_10mb,cy_ccg_test:00442,"We have had a focused debate on pharmacies in Wales, and I am sorry that you have now brought forward such a contentious question in an attempt to politicize the issue.","Yr ydym wedi cael dadl ganolbwyntiol ar fferyllfeydd yng Nghymru, ac mae'n flin gennyf eich bod wedi dod â chwestiwn mor ddadleuol ymlaen yn awr mewn ymgais i boliticeiddio'r mater.",ddadleuol,SM,L,dadleuol,"Yr ydym wedi cael dadl ganolbwyntiol ar fferyllfeydd yng Nghymru, ac mae'n flin gennyf eich bod wedi dod â chwestiwn mor dadleuol ymlaen yn awr mewn ymgais i boliticeiddio'r mater.",5.217719078063965,5.35280179977417
129,goldfish-models/cym_latn_10mb,cy_ccg_train:00651,Have you ever wondered how a book is created?,Ydych chi erioed wedi gofyn tybed sut mae llyfr yn cael ei greu?,cael,no_mutation,no_mutation,gael,Ydych chi erioed wedi gofyn tybed sut mae llyfr yn gael ei greu?,3.841914176940918,4.322693824768066
130,goldfish-models/cym_latn_10mb,cy_ccg_train:00437,This may be the key to the garden.,Efallai mai hon yw'r allwedd i'r ardd.,mai,no_mutation,no_mutation,fai,Efallai fai hon yw'r allwedd i'r ardd.,3.1271631717681885,4.059237480163574
131,goldfish-models/cym_latn_10mb,cy_ccg_test:00740,"But in a letter to the elderly landlord of the building in Bridgend, the council says they consider the sign an ""advertisement"".","Ond mewn llythyr at landlord oedrannus yr adeilad ym Mhen-y-bont ar Ogwr, dywed y cyngor eu bod yn ystyried yr arwydd yn ""hysbyseb"".",bod,no_mutation,no_mutation,fod,"Ond mewn llythyr at landlord oedrannus yr adeilad ym Mhen-y-bont ar Ogwr, dywed y cyngor eu fod yn ystyried yr arwydd yn ""hysbyseb"".",4.661258220672607,4.840586185455322
132,goldfish-models/cym_latn_10mb,cy_ccg_train:01108,"We believed in the Association of the Language that the best tribute we could pay in memory of Saunders Lewis was to publish a new edition of his lecture Tynged yr Iaith, which inspired the establishment of the Association, and which has been an inspiration to its members ever since that.","Credem yng Nghymdeithas yr Iaith mai'r deyrnged orau a allem dalu er cof am Saunders Lewis oedd cyhoeddi argraffiad newydd o'i ddarlith Tynged yr Iaith, a ysbrydolodd sefydlu'r Gymdeithas, ac sydd wedi bod yn ysbrydoliaeth i'w haelodau byth er hynny.",allem,SM,L,gallem,"Credem yng Nghymdeithas yr Iaith mai'r deyrnged orau a gallem dalu er cof am Saunders Lewis oedd cyhoeddi argraffiad newydd o'i ddarlith Tynged yr Iaith, a ysbrydolodd sefydlu'r Gymdeithas, ac sydd wedi bod yn ysbrydoliaeth i'w haelodau byth er hynny.",5.259095191955566,5.2478413581848145
133,goldfish-models/cym_latn_10mb,cy_ccg_test:00582,"Not only is it our job to find solutions to save our climate, we have a duty to inspire and educate future scientists","Nid yn unig yw ein gwaith ni i geisio dod o hyd i atebion arbed ein hinsawdd, mae'n ddyletswydd arnom i ysbrydoli ac addysgu gwyddonwyr y dyfodol",gwaith,no_mutation,no_mutation,waith,"Nid yn unig yw ein waith ni i geisio dod o hyd i atebion arbed ein hinsawdd, mae'n ddyletswydd arnom i ysbrydoli ac addysgu gwyddonwyr y dyfodol",4.669820308685303,4.900476455688477
134,goldfish-models/cym_latn_10mb,cy_ccg_train:01175,,"Rydyn ni'n ymroddedig i gynyddu cysylltiad cynulleidfaoedd â cherddoriaeth newydd, gan roi cyfleoedd i artistiaid dyfu a datblygu, a chefnogi'r rhai sy'n chwilio am lwybrau eraill i mewn i'r diwydiant.",roi,SM,L,rhoi,"Rydyn ni'n ymroddedig i gynyddu cysylltiad cynulleidfaoedd â cherddoriaeth newydd, gan rhoi cyfleoedd i artistiaid dyfu a datblygu, a chefnogi'r rhai sy'n chwilio am lwybrau eraill i mewn i'r diwydiant.",3.778526544570923,3.8785784244537354
135,goldfish-models/cym_latn_10mb,cy_ccg_test:00723,"The work is probably gone, along with the memorial.","Mae'r gwaith wedi hen fynd, ynghyd â'r gofeb, mae'n debyg.",fynd,SM,MS,mynd,"Mae'r gwaith wedi hen mynd, ynghyd â'r gofeb, mae'n debyg.",3.3443164825439453,3.5719211101531982
136,goldfish-models/cym_latn_10mb,cy_ccg_train:00947,"Ok, no probs, they should all be there now.","Iawn, dim probs, ddylai nhw i gyd fod yno rŵan.",fod,SM,MS,bod,"Iawn, dim probs, ddylai nhw i gyd bod yno rŵan.",6.254053592681885,6.5891032218933105
137,goldfish-models/cym_latn_10mb,cy_ccg_test:00933,Efforts to gain international recognition and protection for the quarrying areas of north-west Wales are going from strength to strength.,Mae'r ymdrechion i ennill cydnabyddiaeth a gwarchodaeth ryngwladol i ardaloedd chwareli gogledd-orllewin Cymru yn mynd o nerth i nerth.,mynd,no_mutation,no_mutation,fynd,Mae'r ymdrechion i ennill cydnabyddiaeth a gwarchodaeth ryngwladol i ardaloedd chwareli gogledd-orllewin Cymru yn fynd o nerth i nerth.,4.8636555671691895,5.096339702606201
138,goldfish-models/cym_latn_10mb,cy_ccg_train:00637,Ask Welsh Wikipedia who is Manon Steffan Ros?,Gofynna i Wicipedia Cymraeg pwy yw Manon Steffan Ros?,Cymraeg,no_mutation,no_mutation,Gymraeg,Gofynna i Wicipedia Gymraeg pwy yw Manon Steffan Ros?,6.899468898773193,7.178422451019287
139,goldfish-models/cym_latn_10mb,cy_ccg_test:00106,"You can read or print the leaflet online, and it's fine to print out enough copies for the whole class.","Gallwch ddarllen y daflen ar lein neu ei phrintio, ac mae'n iawn printio digon o gopïau i'r holl ddosbarth.",gopïau,SM,L,copïau,"Gallwch ddarllen y daflen ar lein neu ei phrintio, ac mae'n iawn printio digon o copïau i'r holl ddosbarth.",4.694637298583984,4.837131977081299
140,goldfish-models/cym_latn_10mb,cy_ccg_train:00931,Maybe I shouldn't have planned a full lesson after the show.,Efallai na ddylwn fod wedi cynllunio gwers lawn ar ôl y sioe.,lawn,SM,MS,llawn,Efallai na ddylwn fod wedi cynllunio gwers llawn ar ôl y sioe.,4.698883056640625,4.566894054412842
141,goldfish-models/cym_latn_10mb,cy_ccg_train:00517,"I treated you fairly, but all treatment was ineffective.","Mi wnes i dy drin yn deg, ond aneffeithiol fu pob triniaeth.",deg,SM,MS,teg,"Mi wnes i dy drin yn teg, ond aneffeithiol fu pob triniaeth.",5.454466819763184,5.608407497406006
142,goldfish-models/cym_latn_10mb,cy_ccg_test:00751,"After years of subscribing to the magazine, this is the first time such a message has been written on the envelope even though the postcode is clearly on the address.","Ar ôl tanysgrifio ers blynyddoedd i'r cylchgrawn, dyma'r tro cyntaf i neges o'r fath gael ei hysgrifennu ar yr amlen er bod y cod post yn amlwg ar y cyfeiriad.",bod,no_mutation,no_mutation,fod,"Ar ôl tanysgrifio ers blynyddoedd i'r cylchgrawn, dyma'r tro cyntaf i neges o'r fath gael ei hysgrifennu ar yr amlen er fod y cod post yn amlwg ar y cyfeiriad.",4.098702430725098,4.209498405456543
143,goldfish-models/cym_latn_10mb,cy_ccg_dev:00224,"And the point is that the community spirit in Blaenau and the surrounding villages in the ""Vale"" is so strong, and so much the focus of life in the area, that you won't be surprised that the regeneration of the area has led mainly by the residents themselves.","A'r pwynt yw bod ysbryd y gymuned ym Mlaenau a'r pentrefi cyfagos  yn y ""Fro"" mor gryf, ac yn gymaint o ganolbwynt bywyd yn yr ardal, fel na fydd yn eich synnu fod adfywio'r ardal wedi'i arwain yn bennaf gan y preswylwyr eu hunain.",fod,SM,MS,bod,"A'r pwynt yw bod ysbryd y gymuned ym Mlaenau a'r pentrefi cyfagos  yn y ""Fro"" mor gryf, ac yn gymaint o ganolbwynt bywyd yn yr ardal, fel na fydd yn eich synnu bod adfywio'r ardal wedi'i arwain yn bennaf gan y preswylwyr eu hunain.",4.380817413330078,4.351668357849121
144,goldfish-models/cym_latn_10mb,cy_ccg_train:00199,"All settings must have written documents called policies and procedures, which must address all of these points as well as meeting the requirements set out in the various pieces of legislation.","Rhaid i bob lleoliad gael dogfennau ysgrifenedig a elwir yn bolisïau a gweithdrefnau, a rhaid iddynt roi sylw i'r holl bwyntiau hyn yn ogystal â bodloni'r gofynion a bennir yn yr amrywiol ddarnau o ddeddfwriaeth.",roi,SM,MS,rhoi,"Rhaid i bob lleoliad gael dogfennau ysgrifenedig a elwir yn bolisïau a gweithdrefnau, a rhaid iddynt rhoi sylw i'r holl bwyntiau hyn yn ogystal â bodloni'r gofynion a bennir yn yr amrywiol ddarnau o ddeddfwriaeth.",4.302793502807617,4.3950958251953125
145,goldfish-models/cym_latn_10mb,cy_ccg_train:00929,"When given intravenously, the patient should be closely monitored.","Pan roddir yn fewnwythiennol, dylai'r claf gael ei fonitro'n agos.",fewnwythiennol,SM,MS,bewnwythiennol,"Pan roddir yn bewnwythiennol, dylai'r claf gael ei fonitro'n agos.",4.4311370849609375,4.780940055847168
146,goldfish-models/cym_latn_10mb,cy_ccg_train:00829,"There is a tendency to associate cromlechs with the landscape of the Celtic countries (especially Wales, Brittany and Ireland), but cromlechs are found in a number of places across Europe, northern Africa and parts of Asia.","Tueddir i gysylltu cromlechi â thirwedd y gwledydd Celtaidd (yn arbennig Cymru, Llydaw ac Iwerddon), ond ceir cromlechi mewn nifer o lefydd ar draws Ewrop, gogledd Affrica a rhannau o Asia.",Celtaidd,no_mutation,no_mutation,Geltaidd,"Tueddir i gysylltu cromlechi â thirwedd y gwledydd Geltaidd (yn arbennig Cymru, Llydaw ac Iwerddon), ond ceir cromlechi mewn nifer o lefydd ar draws Ewrop, gogledd Affrica a rhannau o Asia.",6.233889579772949,6.251017093658447
147,goldfish-models/cym_latn_10mb,cy_ccg_train:01171,,"Nid dim ond hyrwyddo cerddoriaeth fyw ydyn ni, mae ein gwaith bellach yn mynd y tu hwnt i hynny i gynnwys gwaith datblygu cymunedol, cynulleidfaoedd, artistiaid a sgiliau.",gwaith,no_mutation,no_mutation,waith,"Nid dim ond hyrwyddo cerddoriaeth fyw ydyn ni, mae ein waith bellach yn mynd y tu hwnt i hynny i gynnwys gwaith datblygu cymunedol, cynulleidfaoedd, artistiaid a sgiliau.",4.98118782043457,5.145404815673828
148,goldfish-models/cym_latn_10mb,cy_ccg_train:01034,"Niall had gone for a walk to the top of the hill on the Howth peninsula, near Dublin, on March afternoon and realized that it was possible to see all the Snowdonia mountains, the Holyhead coast and the Llŷn Peninsula and the Isle of Man.","Roedd Niall wedi mynd am dro i gopa'r bryn sydd ar benrhyn Howth, ger Dulyn, ar bnawn Mawrth a sylweddoli bod posib gweld holl fynyddoedd Eryri, arfordir Caergybi a Phenrhyn Llŷn ac Ynys Manaw.",benrhyn,SM,L,penrhyn,"Roedd Niall wedi mynd am dro i gopa'r bryn sydd ar penrhyn Howth, ger Dulyn, ar bnawn Mawrth a sylweddoli bod posib gweld holl fynyddoedd Eryri, arfordir Caergybi a Phenrhyn Llŷn ac Ynys Manaw.",5.81578254699707,5.846167087554932
149,goldfish-models/cym_latn_10mb,cy_ccg_train:01071,"Warning that 3 local police stations will be closing soon, as these are the recommendations before the North Wales Police Authority.","Rhybudd y bydd 3 gorsaf heddlu lleol yn cau cyn hir, gan mai dyma'r argymhellion ger bron Awdurdod Heddlu Gogledd Cymru.",mai,no_mutation,no_mutation,fai,"Rhybudd y bydd 3 gorsaf heddlu lleol yn cau cyn hir, gan fai dyma'r argymhellion ger bron Awdurdod Heddlu Gogledd Cymru.",5.375077247619629,5.836831092834473
150,goldfish-models/cym_latn_10mb,cy_ccg_train:00626,"The Act was repealed by the Licensing Act 1961, which allowed local authorities in Wales to conduct polls of their residents on the continuation of the ban if at least 500 voters requested a poll.","Cafodd y Ddeddf ei diddymu gan Ddeddf Trwyddedu 1961, a oedd yn caniatáu i awdurdodau lleol yng Nghymru i gynnal polau o'u trigolion ar barhad y gwaharddiad os oedd o leiaf 500 o bleidleiswyr yn gofyn am bôl.",Ddeddf,SM,MS,Deddf,"Cafodd y Deddf ei diddymu gan Ddeddf Trwyddedu 1961, a oedd yn caniatáu i awdurdodau lleol yng Nghymru i gynnal polau o'u trigolion ar barhad y gwaharddiad os oedd o leiaf 500 o bleidleiswyr yn gofyn am bôl.",4.719694137573242,4.7690348625183105
151,goldfish-models/cym_latn_10mb,cy_ccg_dev:00081,"In partnership with Wales Arts International and with the support of the Welsh Government, the Guild is delighted to announce this new international element of the Scholarship and is grateful to Wales Arts International for collaborating to provide unforgettable opportunities in nurturing Welsh young talent .","Mewn partneriaeth â Chelfyddydau Rhyngwladol Cymru a gyda chefnogaeth Llywodraeth Cymru, mae'r Urdd yn falch iawn o gyhoeddi'r elfen ryngwladol newydd hon i'r Ysgoloriaeth ac yn ddiolchgar i Gelfyddydau Rhyngwladol Cymru am gydweithio er mwyn darparu cyfleoedd bythgofiadwy wrth feithrin talent ifanc Cymru.",ddiolchgar,SM,MS,diolchgar,"Mewn partneriaeth â Chelfyddydau Rhyngwladol Cymru a gyda chefnogaeth Llywodraeth Cymru, mae'r Urdd yn falch iawn o gyhoeddi'r elfen ryngwladol newydd hon i'r Ysgoloriaeth ac yn diolchgar i Gelfyddydau Rhyngwladol Cymru am gydweithio er mwyn darparu cyfleoedd bythgofiadwy wrth feithrin talent ifanc Cymru.",4.794161319732666,4.884973049163818
152,goldfish-models/cym_latn_10mb,cy_ccg_train:01083,Thank you from the bottom of my heart Elain and all the best when you decide on your academic future/studies.,Diolch o waelod calon i ti Elain a phob dymuniad da pan fyddi di'n penderfynu ar dy ddyfodol academaidd/astudiaethau.,calon,no_mutation,no_mutation,galon,Diolch o waelod galon i ti Elain a phob dymuniad da pan fyddi di'n penderfynu ar dy ddyfodol academaidd/astudiaethau.,6.440326690673828,6.409073352813721
153,goldfish-models/cym_latn_10mb,cy_ccg_test:00822,"A friend of mine here had bought two tickets to see Frank Turner, and asked me to go with him.","Roedd ffrind i mi yma wedi prynu dau docyn i fynd i weld Frank Turner, ac wedi gofyn i mi fynd gyda hi.",prynu,no_mutation,no_mutation,brynu,"Roedd ffrind i mi yma wedi brynu dau docyn i fynd i weld Frank Turner, ac wedi gofyn i mi fynd gyda hi.",4.8304667472839355,4.986940383911133
154,goldfish-models/cym_latn_10mb,cy_ccg_train:00574,I can do everything from home!,Gallaf wneud popeth o gartref!,wneud,SM,MS,gwneud,Gallaf gwneud popeth o gartref!,4.388031005859375,4.7003984451293945
155,goldfish-models/cym_latn_10mb,cy_ccg_dev:00353,"However, despite the Government's clear intention to move towards a single continuum, we understand that Qualifications Wales will not even include the option of creating one Welsh language qualification in their next consultation.","Ond er gwaethaf bwriad clir y Llywodraeth i symud tuag at un continwwm, rydym yn deall na fydd Cymwysterau Cymru hyd yn oed yn cynnwys yr opsiwn o greu un cymhwyster Cymraeg yn eu hymgynghoriad nesaf.",bwriad,no_mutation,no_mutation,fwriad,"Ond er gwaethaf fwriad clir y Llywodraeth i symud tuag at un continwwm, rydym yn deall na fydd Cymwysterau Cymru hyd yn oed yn cynnwys yr opsiwn o greu un cymhwyster Cymraeg yn eu hymgynghoriad nesaf.",4.838023662567139,4.967099189758301
156,goldfish-models/cym_latn_10mb,cy_ccg_dev:00152,I've bought fruit in the shop.,Dwi wedi prynu ffrwythau yn y siop.,prynu,no_mutation,no_mutation,brynu,Dwi wedi brynu ffrwythau yn y siop.,4.36190938949585,4.665318012237549
157,goldfish-models/cym_latn_10mb,cy_ccg_test:00893,Individuals from all walks of life shared those memorable pieces of Gerald's work - I can't think of any other poet whose words are remembered in the heart of the nation in this way .,Aeth unigolion o bob math o wahanol gefndiroedd ati i rannu'r darnau hynny o waith Gerallt a oedd wedi eu serio ar eu cof - ni allaf feddwl am unrhyw fardd arall y mae ei eiriau ar gof a chadw yng nghalon y genedl yn y modd hwn.,wahanol,SM,L,gwahanol,Aeth unigolion o bob math o gwahanol gefndiroedd ati i rannu'r darnau hynny o waith Gerallt a oedd wedi eu serio ar eu cof - ni allaf feddwl am unrhyw fardd arall y mae ei eiriau ar gof a chadw yng nghalon y genedl yn y modd hwn.,5.1330389976501465,5.238443374633789
158,goldfish-models/cym_latn_10mb,cy_ccg_test:00250,"Between January 1972 and August 1973, Hefin Elis wrote a column in Y Faner under the pseudonym ""Edward H. Dafis"", and when he set up an innovative Welsh group, he was given this name.","Rhwng Ionawr 1972 ac Awst 1973, ysgrifennodd Hefin Elis golofn yn Y Faner o dan y ffugenw ""Edward H. Dafis"", a phan aeth ati i greu grŵp arloesol Gymraeg, rhoddwyd yr enw hwn iddo.",Faner,SM,MS,Baner,"Rhwng Ionawr 1972 ac Awst 1973, ysgrifennodd Hefin Elis golofn yn Y Baner o dan y ffugenw ""Edward H. Dafis"", a phan aeth ati i greu grŵp arloesol Gymraeg, rhoddwyd yr enw hwn iddo.",6.079716205596924,6.247732639312744
159,goldfish-models/cym_latn_10mb,cy_ccg_dev:00208,You're not fast.,Dydych chi ddim yn gyflym.,gyflym,SM,MS,cyflym,Dydych chi ddim yn cyflym.,3.453023910522461,4.130481243133545
160,goldfish-models/cym_latn_10mb,cy_ccg_train:00381,He is a man I have never seen before.,Mae o'n ddyn na welais i mo'i debyg erioed.,debyg,SM,L,tebyg,Mae o'n ddyn na welais i mo'i tebyg erioed.,4.8755106925964355,4.912199974060059
161,goldfish-models/cym_latn_10mb,cy_ccg_train:00061,"Generally, they decide not to give children a statement on the basis of costs, and it is totally unacceptable to force parents to go to a tribunal only to ensure that the transport arrangements are included in a statement.","Yn gyffredinol, maent yn penderfynu peidio â rhoi datganiad i blant ar sail costau, ac mae'n gwbl annerbyniol gorfodi rhieni i fynd at dribiwnlys dim ond i sicrhau bod y trefniadau cludiant yn cael eu cynnwys mewn datganiad.",blant,SM,L,plant,"Yn gyffredinol, maent yn penderfynu peidio â rhoi datganiad i plant ar sail costau, ac mae'n gwbl annerbyniol gorfodi rhieni i fynd at dribiwnlys dim ond i sicrhau bod y trefniadau cludiant yn cael eu cynnwys mewn datganiad.",4.314071178436279,4.4206624031066895
162,goldfish-models/cym_latn_10mb,cy_ccg_train:00804,"Congratulations to Jasmine for coming second and to Gethin, Ella, Efa, Iwan, Cynan, Leo and Violet.","Llongyfarchiadau mawr i Jasmine ar ddod yn ail ac i Gethin, Ella, Efa, Iwan, Cynan, Leo a Violet.",mawr,no_mutation,no_mutation,fawr,"Llongyfarchiadau fawr i Jasmine ar ddod yn ail ac i Gethin, Ella, Efa, Iwan, Cynan, Leo a Violet.",5.526345729827881,5.635554790496826
163,goldfish-models/cym_latn_10mb,cy_ccg_train:01018,"You spend a week or more immersed in the Welsh language: its sound, its culture, and its music, and then just like that, someone has to return to the reality of life.","Mi ydach chi'n treulio wythnos neu fwy wedi eich trochi yn y Gymraeg: ei sŵn, ei diwylliant, a'i cherddoriaeth, a wedyn jest fel'na, mae'n rhaid i rywun ddychwelyd at realiti bywyd.",ddychwelyd,SM,MS,dychwelyd,"Mi ydach chi'n treulio wythnos neu fwy wedi eich trochi yn y Gymraeg: ei sŵn, ei diwylliant, a'i cherddoriaeth, a wedyn jest fel'na, mae'n rhaid i rywun dychwelyd at realiti bywyd.",4.765946388244629,4.881369113922119
164,goldfish-models/cym_latn_10mb,cy_ccg_train:01025,That's Darren's location when he took these photos as the sun set on 9 August.,Dyna leoliad Darren pan dynnodd o'r lluniau yma wrth iddi fachlud ar 9 Awst.,leoliad,SM,L,lleoliad,Dyna lleoliad Darren pan dynnodd o'r lluniau yma wrth iddi fachlud ar 9 Awst.,6.063365936279297,6.044654846191406
165,goldfish-models/cym_latn_10mb,cy_ccg_test:00443,"The Government has been good at its word, and I am grateful that John Griffiths was able to secure that additional investment.","Mae'r Llywodraeth wedi bod cystal â'i gair, ac yr wyf yn ddiolchgar bod John Griffiths wedi gallu sicrhau'r buddsoddiad ychwanegol hwnnw.",bod,no_mutation,no_mutation,fod,"Mae'r Llywodraeth wedi fod cystal â'i gair, ac yr wyf yn ddiolchgar bod John Griffiths wedi gallu sicrhau'r buddsoddiad ychwanegol hwnnw.",4.244001388549805,4.430586814880371
166,goldfish-models/cym_latn_10mb,cy_ccg_train:00364,A corpus is basically a database of words.,"Yn y bôn, cronfa ddata o eiriau yw corpws.",ddata,SM,MS,data,"Yn y bôn, cronfa data o eiriau yw corpws.",5.416967391967773,5.926095962524414
167,goldfish-models/cym_latn_10mb,cy_ccg_train:00737,Things between him and Mum hadn't been good for a while.,Roedd pethau rhyngddo fe a Mam ddim wedi bod yn dda ers amser.,dda,SM,MS,da,Roedd pethau rhyngddo fe a Mam ddim wedi bod yn da ers amser.,4.638896942138672,4.932092189788818
168,goldfish-models/cym_latn_10mb,cy_ccg_train:01146,,Mae'r llwybr i fyny Crib Goch ac ar hyd y grib yn hynod beryglus ac ni ddylai cerddwyr dibrofiad roi cynnig arni.,grib,SM,MS,crib,Mae'r llwybr i fyny Crib Goch ac ar hyd y crib yn hynod beryglus ac ni ddylai cerddwyr dibrofiad roi cynnig arni.,5.393231391906738,5.435091495513916
169,goldfish-models/cym_latn_10mb,cy_ccg_test:00153,They were selected from a representative range of contemporary Welsh prose texts (mainly from 1970 onwards).,Fe'u detholwyd o ystod gynrychioliadol o destunau rhyddiaith Gymraeg gyfoes (o 1970 ymlaen yn bennaf).,bennaf,SM,MS,pennaf,Fe'u detholwyd o ystod gynrychioliadol o destunau rhyddiaith Gymraeg gyfoes (o 1970 ymlaen yn pennaf).,6.453190803527832,6.854461193084717
170,goldfish-models/cym_latn_10mb,cy_ccg_train:01241,,Diolch o galon iddyn nhw i gyd am orig bleserus a difyr iawn yn eich cwmni.,galon,SM,L,calon,Diolch o calon iddyn nhw i gyd am orig bleserus a difyr iawn yn eich cwmni.,5.264163970947266,5.553112030029297
171,goldfish-models/cym_latn_10mb,cy_ccg_train:01318,,Mae'r gerddoriaeth yn gorffen mewn tywyllwch llwyr.,gerddoriaeth,SM,MS,cerddoriaeth,Mae'r cerddoriaeth yn gorffen mewn tywyllwch llwyr.,4.343689441680908,4.548649311065674
172,goldfish-models/cym_latn_10mb,cy_ccg_train:00667,The industry has not been regulated so who knows what strange and odd conditions are in your Terms and Conditions?,Dyw'r diwydiant ddim wedi cael ei reoleiddio felly pwy a ŵyr pa amodau rhyfedd ac od sydd yn eich Telerau ac Amodau?,cael,no_mutation,no_mutation,gael,Dyw'r diwydiant ddim wedi gael ei reoleiddio felly pwy a ŵyr pa amodau rhyfedd ac od sydd yn eich Telerau ac Amodau?,5.52351713180542,5.833428859710693
173,goldfish-models/cym_latn_10mb,cy_ccg_train:00669,I can't believe someone has been so kind as to think of me and give me this wonderful food.,Allaf i ddim credu bod rhywun wedi bod mor garedig â meddwl amdanaf i a rhoi'r bwyd bendigedig yma i fi.,garedig,SM,L,caredig,Allaf i ddim credu bod rhywun wedi bod mor caredig â meddwl amdanaf i a rhoi'r bwyd bendigedig yma i fi.,4.936226844787598,5.181166648864746
174,goldfish-models/cym_latn_10mb,cy_ccg_test:00927,"In order to avoid this nightmare situation, we are pressing the government to ensure financial fair play for all Welsh councils from next year.","Er mwyn osgoi'r sefyllfa hunllefus yma, rydan ni'n pwyso ar y llywodraeth i sicrhau chwarae teg ariannol i holl gynghorau Cymru o'r flwyddyn nesaf ymlaen.",teg,no_mutation,no_mutation,deg,"Er mwyn osgoi'r sefyllfa hunllefus yma, rydan ni'n pwyso ar y llywodraeth i sicrhau chwarae deg ariannol i holl gynghorau Cymru o'r flwyddyn nesaf ymlaen.",4.551790237426758,4.56169319152832
